INIT;STARTED;2022-10-09_17:03:12.384;
2022-10-09_17:29:10.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:11.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:12.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:13.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:14.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:15.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:16.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:17.553;47.20245733153135;18.146891114932878;
2022-10-09_17:29:18.562;47.20245733153135;18.146891114932878;
2022-10-09_17:29:19.562;47.20245733153135;18.146891114932878;
2022-10-09_17:29:20.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:21.560;47.20245733153135;18.146891114932878;
2022-10-09_17:29:22.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:23.557;47.20245733153135;18.146891114932878;
2022-10-09_17:29:24.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:25.560;47.20245733153135;18.146891114932878;
2022-10-09_17:29:26.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:27.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:28.551;47.20245733153135;18.146891114932878;
2022-10-09_17:29:29.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:30.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:31.560;47.20245733153135;18.146891114932878;
2022-10-09_17:29:32.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:33.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:34.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:35.559;47.20245733153135;18.146891114932878;
2022-10-09_17:29:36.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:37.555;47.20245733153135;18.146891114932878;
2022-10-09_17:29:38.559;47.20245733153135;18.146891114932878;
2022-10-09_17:29:39.555;47.20245733153135;18.146891114932878;
2022-10-09_17:29:40.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:41.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:42.561;47.20245733153135;18.146891114932878;
2022-10-09_17:29:43.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:44.560;47.20245733153135;18.146891114932878;
2022-10-09_17:29:45.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:46.564;47.20245733153135;18.146891114932878;
2022-10-09_17:29:47.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:48.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:49.556;47.20245733153135;18.146891114932878;
2022-10-09_17:29:50.558;47.20245733153135;18.146891114932878;
2022-10-09_17:29:51.559;47.20245733153135;18.146891114932878;
2022-10-09_17:29:52.557;47.20245733153135;18.146891114932878;
2022-10-09_17:29:53.553;47.20245733153135;18.146891114932878;
2022-10-09_17:29:54.565;47.20245733153135;18.146891114932878;
2022-10-09_17:29:55.555;47.20245733153135;18.146891114932878;
2022-10-09_17:29:56.563;47.20245733153135;18.146891114932878;
2022-10-09_17:29:57.557;47.20245733153135;18.146891114932878;
2022-10-09_17:29:58.553;47.20245733153135;18.146891114932878;
2022-10-09_17:29:59.555;47.20245733153135;18.146891114932878;
2022-10-09_17:30:00.563;47.20245733153135;18.146891114932878;
2022-10-09_17:30:01.560;47.20245733153135;18.146891114932878;
2022-10-09_17:30:02.560;47.20245733153135;18.146891114932878;
2022-10-09_17:30:03.557;47.20245733153135;18.146891114932878;
2022-10-09_17:30:04.565;47.20245733153135;18.146891114932878;
2022-10-09_17:30:05.556;47.20245733153135;18.146891114932878;
2022-10-09_17:30:06.566;47.20245733153135;18.146891114932878;
2022-10-09_17:30:07.554;47.20245733153135;18.146891114932878;
2022-10-09_17:30:08.565;47.20245733153135;18.146891114932878;
2022-10-09_17:30:09.566;47.20245733153135;18.146891114932878;
2022-10-09_17:30:10.551;47.20245733153135;18.146891114932878;
2022-10-09_17:30:11.556;47.20245733153135;18.146891114932878;
2022-10-09_17:30:12.563;47.20245733153135;18.146891114932878;
2022-10-09_17:30:13.558;47.20245733153135;18.146891114932878;
2022-10-09_17:30:14.564;47.20245733153135;18.146891114932878;
2022-10-09_17:30:15.560;47.20245733153135;18.146891114932878;
2022-10-09_17:30:16.561;47.20245733153135;18.146891114932878;
2022-10-09_17:30:17.559;47.20245733153135;18.146891114932878;
2022-10-09_17:30:18.561;47.20245733153135;18.146891114932878;
2022-10-09_17:30:19.563;47.20245733153135;18.146891114932878;
2022-10-09_17:30:20.562;47.20245733153135;18.146891114932878;
2022-10-09_17:30:21.560;47.20245733153135;18.146891114932878;
2022-10-09_17:30:22.563;47.20245733153135;18.146891114932878;
2022-10-09_17:30:23.558;47.20245733153135;18.146891114932878;
2022-10-09_17:30:24.563;47.20245733153135;18.146891114932878;
2022-10-09_17:30:25.554;47.20245733153135;18.146891114932878;
2022-10-09_17:30:26.555;47.20245733153135;18.146891114932878;
2022-10-09_17:30:27.564;47.20245733153135;18.146891114932878;
2022-10-09_17:30:28.547;47.20246350673113;18.146920789700207;
2022-10-09_17:30:29.563;47.20246819065549;18.146944508179562;
2022-10-09_17:30:30.558;47.20247756493335;18.146984962784583;
2022-10-09_17:30:31.550;47.20249002516138;18.147034953005118;
2022-10-09_17:30:32.562;47.202507148530444;18.14709424555632;
2022-10-09_17:30:33.557;47.20253015433973;18.147150544632726;
2022-10-09_17:30:34.559;47.20256180273577;18.147203516015523;
2022-10-09_17:30:35.558;47.20260260580791;18.14725541636871;
2022-10-09_17:30:36.561;47.202654091969684;18.147307804460503;
2022-10-09_17:30:37.553;47.202712843628994;18.14732549661085;
2022-10-09_17:30:38.567;47.20277286909386;18.147324145502647;
2022-10-09_17:30:39.556;47.20283287315309;18.147304854186444;
2022-10-09_17:30:40.567;47.202895404464876;18.147283024634973;
2022-10-09_17:30:41.552;47.20295802228174;18.147256650592954;
2022-10-09_17:30:42.560;47.20302052814867;18.147226090980425;
2022-10-09_17:30:43.557;47.20307800850799;18.147196220576955;
2022-10-09_17:30:44.562;47.20313427016937;18.147167807704736;
2022-10-09_17:30:45.560;47.20318708069186;18.147133061486457;
2022-10-09_17:30:46.561;47.203241019911644;18.147091441699036;
2022-10-09_17:30:47.558;47.2032918111622;18.147048031115542;
2022-10-09_17:30:48.563;47.20333695783772;18.14699251916767;
2022-10-09_17:30:49.562;47.2033802697236;18.14691448760941;
2022-10-09_17:30:50.562;47.20340359789631;18.14683087140895;
2022-10-09_17:30:51.560;47.20340214023124;18.146735945029008;
2022-10-09_17:30:52.563;47.203390155962154;18.14664731286432;
2022-10-09_17:30:53.545;47.20336628009989;18.146561851615992;
2022-10-09_17:30:54.564;47.203345092185685;18.146475688091673;
2022-10-09_17:30:55.557;47.20332468129287;18.14638602670043;
2022-10-09_17:30:56.539;47.20331413193121;18.146292475042287;
2022-10-09_17:30:57.555;47.20331030148651;18.14619849904197;
2022-10-09_17:30:58.563;47.20330657450208;18.146102252026406;
2022-10-09_17:30:59.557;47.203302788674485;18.14600388569401;
2022-10-09_17:31:00.557;47.20329691477805;18.145914092142714;
2022-10-09_17:31:01.555;47.2032911045981;18.14582485871939;
2022-10-09_17:31:02.563;47.203285129803646;18.14573492448023;
2022-10-09_17:31:03.557;47.20327881825227;18.145645774882617;
2022-10-09_17:31:04.564;47.20326974400923;18.14555655326941;
2022-10-09_17:31:05.565;47.20325754999555;18.14546790031014;
2022-10-09_17:31:06.555;47.20324697948933;18.14538601109796;
2022-10-09_17:31:07.561;47.20323136480553;18.14531507555909;
2022-10-09_17:31:08.559;47.20322148099979;18.14524732585165;
2022-10-09_17:31:09.564;47.203208787954246;18.145180823668127;
2022-10-09_17:31:10.559;47.2031949602509;18.145121496001813;
2022-10-09_17:31:11.562;47.20318018416519;18.14507049693044;
2022-10-09_17:31:12.560;47.20316756111502;18.145026778686645;
2022-10-09_17:31:13.555;47.20315329745554;18.14498791456881;
2022-10-09_17:31:14.542;47.20313636548948;18.144955285320147;
2022-10-09_17:31:15.560;47.2031171194743;18.144921203984094;
2022-10-09_17:31:16.560;47.20309287387245;18.14489306433009;
2022-10-09_17:31:17.566;47.203047359930956;18.144889502962304;
2022-10-09_17:31:18.563;47.20298737774631;18.1449096959211;
2022-10-09_17:31:19.561;47.202925848177266;18.144962519577216;
2022-10-09_17:31:20.561;47.20287050128472;18.145031039032904;
2022-10-09_17:31:21.565;47.20281345083715;18.14510695792034;
2022-10-09_17:31:22.564;47.20275921255717;18.145187558485983;
2022-10-09_17:31:23.558;47.202705094453684;18.14527509435095;
2022-10-09_17:31:24.559;47.202652907327355;18.1453666804728;
2022-10-09_17:31:25.554;47.202606621492464;18.145457466442597;
2022-10-09_17:31:26.560;47.20255946178467;18.145553674277476;
2022-10-09_17:31:27.555;47.20250593779847;18.14565337189208;
2022-10-09_17:31:28.562;47.20245975781574;18.145753085655382;
2022-10-09_17:31:29.567;47.20241767992872;18.1458478331952;
2022-10-09_17:31:30.561;47.202378488638985;18.145936015897718;
2022-10-09_17:31:31.557;47.20234162306284;18.14602020538912;
2022-10-09_17:31:32.562;47.20230990003735;18.146101794200383;
2022-10-09_17:31:33.562;47.202278418703266;18.146175856950467;
2022-10-09_17:31:34.560;47.20225026007915;18.146227025835675;
2022-10-09_17:31:35.554;47.20222187731159;18.146260677397766;
2022-10-09_17:31:36.561;47.202182867024774;18.146280772362477;
2022-10-09_17:31:37.559;47.20214718754361;18.146295467468697;
2022-10-09_17:31:38.570;47.20210999615432;18.146317916618887;
2022-10-09_17:31:39.556;47.2020721948828;18.146339397127097;
2022-10-09_17:31:40.561;47.20203758941591;18.146360393991877;
2022-10-09_17:31:41.557;47.202001011603855;18.14636195213874;
2022-10-09_17:31:42.562;47.201963195896205;18.146345843268385;
2022-10-09_17:31:43.560;47.2019361764293;18.146293409818618;
2022-10-09_17:31:44.561;47.20191220958561;18.146220510203047;
2022-10-09_17:31:45.561;47.201889963870634;18.14613238004118;
2022-10-09_17:31:46.563;47.201872203528666;18.146032493022165;
2022-10-09_17:31:47.554;47.20185126588282;18.14592640255041;
2022-10-09_17:31:48.559;47.201826899853216;18.1458222196605;
2022-10-09_17:31:49.558;47.20179794233743;18.14571028725141;
2022-10-09_17:31:50.558;47.201766784219025;18.14559336028947;
2022-10-09_17:31:51.557;47.20173687139417;18.14547553388754;
2022-10-09_17:31:52.564;47.2017042628692;18.145361988226078;
2022-10-09_17:31:53.559;47.20166849190447;18.145247748170004;
2022-10-09_17:31:54.556;47.201630593240985;18.14512660886286;
2022-10-09_17:31:55.559;47.20159553305122;18.14499655804706;
2022-10-09_17:31:56.566;47.201561823797256;18.144864033579005;
2022-10-09_17:31:57.561;47.20153667044256;18.144729790374367;
2022-10-09_17:31:58.564;47.20152238184114;18.144592065042602;
2022-10-09_17:31:59.557;47.20151619403515;18.144455182228764;
2022-10-09_17:32:00.569;47.20151808063604;18.144319311090882;
2022-10-09_17:32:01.558;47.201524575290534;18.144174273828447;
2022-10-09_17:32:02.561;47.201531623005685;18.144031232503224;
2022-10-09_17:32:03.559;47.20153615057897;18.14388799754401;
2022-10-09_17:32:04.559;47.20154430904042;18.143750636469317;
2022-10-09_17:32:05.555;47.20155620621347;18.143616015508673;
2022-10-09_17:32:06.564;47.201565454634434;18.143488575447265;
2022-10-09_17:32:07.560;47.20156952672378;18.14336777185153;
2022-10-09_17:32:08.552;47.20157308156879;18.14324892612123;
2022-10-09_17:32:09.556;47.20157688879888;18.143134338082614;
2022-10-09_17:32:10.563;47.20157938058592;18.14300783647471;
2022-10-09_17:32:11.558;47.20157823767424;18.142877965716085;
2022-10-09_17:32:12.561;47.201576772342754;18.142745916312215;
2022-10-09_17:32:13.558;47.20157105115456;18.142615067116683;
2022-10-09_17:32:14.560;47.20155220745726;18.142484370126333;
2022-10-09_17:32:15.554;47.201525303945715;18.142354148128145;
2022-10-09_17:32:16.564;47.20149039490496;18.142223923554397;
2022-10-09_17:32:17.557;47.20145156352176;18.14209122273074;
2022-10-09_17:32:18.557;47.20141203615763;18.14196119937453;
2022-10-09_17:32:19.561;47.20136888422927;18.14182843868627;
2022-10-09_17:32:20.562;47.20132222048408;18.14169443288436;
2022-10-09_17:32:21.558;47.201273734730904;18.141561315882868;
2022-10-09_17:32:22.564;47.2012224797791;18.14142800071455;
2022-10-09_17:32:23.558;47.201166404726436;18.14129229860034;
2022-10-09_17:32:24.561;47.20110534019396;18.141160515783422;
2022-10-09_17:32:25.554;47.20103915629734;18.141040641950706;
2022-10-09_17:32:26.564;47.20096828977362;18.140928685435178;
2022-10-09_17:32:27.557;47.2008975338261;18.140815739274917;
2022-10-09_17:32:28.562;47.20083363663372;18.14069081944206;
2022-10-09_17:32:29.561;47.20077358171458;18.14057000142459;
2022-10-09_17:32:30.557;47.20071084030092;18.14045552009259;
2022-10-09_17:32:31.552;47.20065123422374;18.14034347360456;
2022-10-09_17:32:32.566;47.20059073641412;18.14023398216321;
2022-10-09_17:32:33.558;47.20053702137335;18.140129181125005;
2022-10-09_17:32:34.558;47.20049199756401;18.140032651417346;
2022-10-09_17:32:35.559;47.200448905984906;18.13994365645443;
2022-10-09_17:32:36.563;47.20040884080681;18.13986344870406;
2022-10-09_17:32:37.559;47.20037052665268;18.139795557118592;
2022-10-09_17:32:38.559;47.200329018974195;18.1397389661209;
2022-10-09_17:32:39.559;47.20028281131579;18.13970613882596;
2022-10-09_17:32:40.560;47.200218298929286;18.139713754078972;
2022-10-09_17:32:41.555;47.20015709516122;18.139748417732342;
2022-10-09_17:32:42.563;47.20010288894001;18.13981022781321;
2022-10-09_17:32:43.559;47.200050878797526;18.139872903827914;
2022-10-09_17:32:44.563;47.200001179353634;18.139939035549943;
2022-10-09_17:32:45.564;47.19995626074669;18.139998370831044;
2022-10-09_17:32:46.564;47.19991251836173;18.140055903252673;
2022-10-09_17:32:47.559;47.199868045887406;18.140107018738515;
2022-10-09_17:32:48.557;47.199827807482244;18.140152672338687;
2022-10-09_17:32:49.558;47.19978764057735;18.140195336041113;
2022-10-09_17:32:50.561;47.19974697631256;18.1402326761103;
2022-10-09_17:32:51.558;47.199706277425115;18.140260580995633;
2022-10-09_17:32:52.566;47.19966267486708;18.140290189018106;
2022-10-09_17:32:53.556;47.199618004163625;18.140324169742257;
2022-10-09_17:32:54.563;47.19957452971872;18.14035330268674;
2022-10-09_17:32:55.559;47.199529610408376;18.140367634365166;
2022-10-09_17:32:56.562;47.199476488090845;18.140348820343398;
2022-10-09_17:32:57.562;47.199423839373;18.140295542159176;
2022-10-09_17:32:58.561;47.19938956538079;18.140214251705;
2022-10-09_17:32:59.560;47.19934947973961;18.140122019184837;
2022-10-09_17:33:00.564;47.19931030442892;18.140025463807806;
2022-10-09_17:33:01.559;47.19927153466343;18.139932793812793;
2022-10-09_17:33:02.561;47.19922228217461;18.139848658540068;
2022-10-09_17:33:03.558;47.19916670118569;18.13977486823662;
2022-10-09_17:33:04.560;47.199090055470734;18.139709454287456;
2022-10-09_17:33:05.558;47.19900890140306;18.139647798091755;
2022-10-09_17:33:06.563;47.19892565257392;18.13959086776907;
2022-10-09_17:33:07.559;47.19884407657141;18.139547905711076;
2022-10-09_17:33:08.556;47.19876210174167;18.139510880728988;
2022-10-09_17:33:09.555;47.19867900369664;18.139479904033745;
2022-10-09_17:33:10.564;47.19859623808005;18.1394571074337;
2022-10-09_17:33:11.550;47.19851706311368;18.139441102462367;
2022-10-09_17:33:12.562;47.19843494270753;18.139426896928388;
2022-10-09_17:33:13.558;47.198351913451454;18.139412594989327;
2022-10-09_17:33:14.564;47.198268001396414;18.139403445614004;
2022-10-09_17:33:15.558;47.19818510735129;18.139395375609517;
2022-10-09_17:33:16.561;47.19810434252254;18.139384029369985;
2022-10-09_17:33:17.556;47.19801908316253;18.13937113891275;
2022-10-09_17:33:18.552;47.19794046180787;18.13936135874276;
2022-10-09_17:33:19.563;47.197862959115206;18.139349454450464;
2022-10-09_17:33:20.560;47.19778254377103;18.13933881182862;
2022-10-09_17:33:21.556;47.19770971807935;18.139330319362998;
2022-10-09_17:33:22.564;47.19763744245676;18.139322423199935;
2022-10-09_17:33:23.561;47.197565246701;18.139314453745428;
2022-10-09_17:33:24.565;47.19749441305746;18.13930406774036;
2022-10-09_17:33:25.555;47.1974260024431;18.139297729962053;
2022-10-09_17:33:26.570;47.197357606357116;18.139290912200995;
2022-10-09_17:33:27.554;47.197297947162745;18.139272755550294;
2022-10-09_17:33:28.558;47.19723753032024;18.139233564846016;
2022-10-09_17:33:29.557;47.197186019312696;18.139156426601897;
2022-10-09_17:33:30.562;47.19714031514544;18.13906001102256;
2022-10-09_17:33:31.559;47.197092281104176;18.13896382737214;
2022-10-09_17:33:32.558;47.197041613345114;18.138870868361593;
2022-10-09_17:33:33.555;47.19698820340633;18.138776683157165;
2022-10-09_17:33:34.568;47.19692914604255;18.138674350594847;
2022-10-09_17:33:35.557;47.19686945376839;18.138570157520977;
2022-10-09_17:33:36.557;47.19680399945003;18.138460337140515;
2022-10-09_17:33:37.557;47.19673639536359;18.138344571354132;
2022-10-09_17:33:38.554;47.19666381511734;18.138221110377845;
2022-10-09_17:33:39.561;47.19659139690069;18.138096369996735;
2022-10-09_17:33:40.561;47.1965218677743;18.137974909203336;
2022-10-09_17:33:41.558;47.19645273297952;18.13784906055447;
2022-10-09_17:33:42.565;47.196383142636016;18.137715271702724;
2022-10-09_17:33:43.558;47.19631042103604;18.137575326776943;
2022-10-09_17:33:44.562;47.19623711699933;18.137428299049354;
2022-10-09_17:33:45.560;47.196162703026474;18.137277917726887;
2022-10-09_17:33:46.562;47.196090131942654;18.13712597252117;
2022-10-09_17:33:47.544;47.19601517446685;18.136971495940642;
2022-10-09_17:33:48.563;47.19594299296109;18.136808282319148;
2022-10-09_17:33:49.558;47.19587658336634;18.136634479362804;
2022-10-09_17:33:50.565;47.195810689583766;18.13645165773751;
2022-10-09_17:33:51.544;47.195743390522864;18.136266553719942;
2022-10-09_17:33:52.561;47.19566918890359;18.136076320313627;
2022-10-09_17:33:53.561;47.19559319254714;18.135884065112545;
2022-10-09_17:33:54.560;47.19551399390601;18.135690157281317;
2022-10-09_17:33:55.560;47.19543648771102;18.135497051023034;
2022-10-09_17:33:56.563;47.19535696524203;18.135302145988717;
2022-10-09_17:33:57.557;47.19527575066895;18.135110498024453;
2022-10-09_17:33:58.563;47.19519036982341;18.13491252424288;
2022-10-09_17:33:59.558;47.19510695985632;18.134716667401552;
2022-10-09_17:34:00.561;47.195028959382256;18.13452359937756;
2022-10-09_17:34:01.558;47.19494908238367;18.134328607370477;
2022-10-09_17:34:02.562;47.19486624243392;18.134133765429723;
2022-10-09_17:34:03.564;47.19478158827632;18.133937483973934;
2022-10-09_17:34:04.561;47.19469983294502;18.133746408149204;
2022-10-09_17:34:05.556;47.19462292115883;18.13355622050731;
2022-10-09_17:34:06.565;47.194547508221035;18.133374122777642;
2022-10-09_17:34:07.561;47.1944711114437;18.133195200735777;
2022-10-09_17:34:08.552;47.194395927500494;18.133016721861196;
2022-10-09_17:34:09.558;47.19432225134808;18.132836619206184;
2022-10-09_17:34:10.564;47.19424587851544;18.13265166246102;
2022-10-09_17:34:11.561;47.19417088809945;18.13246919593607;
2022-10-09_17:34:12.561;47.19409573954578;18.132289391737665;
2022-10-09_17:34:13.563;47.194022953351876;18.13210803859812;
2022-10-09_17:34:14.568;47.19394828060852;18.131926476059828;
2022-10-09_17:34:15.563;47.19387287084523;18.13174205743579;
2022-10-09_17:34:16.549;47.193796112304014;18.13155869191671;
2022-10-09_17:34:17.553;47.19371887461961;18.13137253452417;
2022-10-09_17:34:18.561;47.19364130157599;18.131186151815342;
2022-10-09_17:34:19.561;47.193561068672025;18.130997254858322;
2022-10-09_17:34:20.560;47.19348311381755;18.130809486601837;
2022-10-09_17:34:21.560;47.19340394291918;18.1306193305385;
2022-10-09_17:34:22.563;47.19332298087062;18.13042729108863;
2022-10-09_17:34:23.560;47.19324175572415;18.13023258435099;
2022-10-09_17:34:24.565;47.19315914230941;18.130037480947028;
2022-10-09_17:34:25.556;47.19307735840456;18.129841241951215;
2022-10-09_17:34:26.559;47.19299586896212;18.12964530344636;
2022-10-09_17:34:27.562;47.19291185120671;18.12944657808032;
2022-10-09_17:34:28.551;47.19282916393467;18.129253668365717;
2022-10-09_17:34:29.559;47.192747825426494;18.129061983106364;
2022-10-09_17:34:30.560;47.192668636375124;18.12887551158822;
2022-10-09_17:34:31.559;47.19258668974083;18.128681475923877;
2022-10-09_17:34:32.567;47.19250585338059;18.12848739076822;
2022-10-09_17:34:33.565;47.19242527566256;18.128292675454542;
2022-10-09_17:34:34.560;47.19234400329703;18.128099960784837;
2022-10-09_17:34:35.554;47.192264906372145;18.12790865025892;
2022-10-09_17:34:36.564;47.19218182418941;18.1277146486359;
2022-10-09_17:34:37.558;47.1921030972375;18.127518242710757;
2022-10-09_17:34:38.562;47.1920194802632;18.127322327421965;
2022-10-09_17:34:39.556;47.19193934177169;18.127124449051383;
2022-10-09_17:34:40.563;47.19185783878617;18.126927325029197;
2022-10-09_17:34:41.559;47.191779416180864;18.126729824303165;
2022-10-09_17:34:42.563;47.19170123692694;18.12653080891342;
2022-10-09_17:34:43.557;47.1916251307805;18.126333346593814;
2022-10-09_17:34:44.561;47.19154867374302;18.12613377396784;
2022-10-09_17:34:45.557;47.1914708811708;18.125934154950407;
2022-10-09_17:34:46.566;47.19138326096641;18.125735852473763;
2022-10-09_17:34:47.557;47.19129291515593;18.12553880444423;
2022-10-09_17:34:48.559;47.1912125438842;18.12534344533685;
2022-10-09_17:34:49.559;47.19112971652332;18.12514851116449;
2022-10-09_17:34:50.565;47.19104770767898;18.124953331498627;
2022-10-09_17:34:51.560;47.19096777927817;18.124762466370708;
2022-10-09_17:34:52.565;47.190887726404085;18.124573956834247;
2022-10-09_17:34:53.559;47.19080709366518;18.12438397114129;
2022-10-09_17:34:54.563;47.19072752156546;18.124202126805518;
2022-10-09_17:34:55.560;47.19064919998386;18.12402152711729;
2022-10-09_17:34:56.563;47.19057324617945;18.123836327736694;
2022-10-09_17:34:57.561;47.190488529969016;18.123655795256383;
2022-10-09_17:34:58.540;47.19041640766336;18.12347745019188;
2022-10-09_17:34:59.558;47.19034108109271;18.123299551709753;
2022-10-09_17:35:00.561;47.19026283784793;18.123120528614074;
2022-10-09_17:35:01.559;47.190180214158744;18.12294124437143;
2022-10-09_17:35:02.557;47.19009393976934;18.122766864247225;
2022-10-09_17:35:03.545;47.19000912701456;18.122599572448983;
2022-10-09_17:35:04.565;47.189924768085646;18.12243095282874;
2022-10-09_17:35:05.558;47.189838924612616;18.122258876448576;
2022-10-09_17:35:06.559;47.1897530730297;18.122090619492724;
2022-10-09_17:35:07.555;47.18966531743199;18.12192369342895;
2022-10-09_17:35:08.559;47.189569749016165;18.12176058619149;
2022-10-09_17:35:09.556;47.18948159769102;18.121599491350544;
2022-10-09_17:35:10.578;47.189390584930564;18.121437473657082;
2022-10-09_17:35:11.560;47.1893020205698;18.121275817428636;
2022-10-09_17:35:12.557;47.1892102099721;18.121115837123753;
2022-10-09_17:35:13.555;47.18911589147153;18.12095368694091;
2022-10-09_17:35:14.562;47.18902444373705;18.12079361712441;
2022-10-09_17:35:15.558;47.18893331913763;18.120636947911205;
2022-10-09_17:35:16.560;47.18884383708957;18.12048029929776;
2022-10-09_17:35:17.555;47.18874984423562;18.12032420183682;
2022-10-09_17:35:18.559;47.18865021690175;18.12016214396805;
2022-10-09_17:35:19.561;47.18854153541349;18.12000277169127;
2022-10-09_17:35:20.559;47.18843389970981;18.119854079456474;
2022-10-09_17:35:21.556;47.188326656461;18.119712570352778;
2022-10-09_17:35:22.561;47.188215061237756;18.119571382577817;
2022-10-09_17:35:23.554;47.18809305093084;18.119427122667304;
2022-10-09_17:35:24.561;47.187976470902534;18.11928578636937;
2022-10-09_17:35:25.554;47.18786795541897;18.11913868864759;
2022-10-09_17:35:26.562;47.18775510039151;18.118994857130325;
2022-10-09_17:35:27.560;47.18764060074764;18.118850142537678;
2022-10-09_17:35:28.563;47.187534836826536;18.11870104715561;
2022-10-09_17:35:29.564;47.18742097629907;18.118557586964798;
2022-10-09_17:35:30.567;47.18730337372416;18.118412153492738;
2022-10-09_17:35:31.557;47.18718284287546;18.118267862136094;
2022-10-09_17:35:32.566;47.18706903251865;18.118122137809365;
2022-10-09_17:35:33.558;47.18694611677519;18.117975638788778;
2022-10-09_17:35:34.565;47.186818728753025;18.117836336472347;
2022-10-09_17:35:35.565;47.18669449976566;18.117695201724064;
2022-10-09_17:35:36.565;47.186567611550416;18.117555859096438;
2022-10-09_17:35:37.561;47.18644531053885;18.117418958505734;
2022-10-09_17:35:38.561;47.186322639502606;18.11727355903983;
2022-10-09_17:35:39.557;47.186199730958606;18.11713041573558;
2022-10-09_17:35:40.560;47.186076228175864;18.116994880772936;
2022-10-09_17:35:41.562;47.18594423345417;18.116863753950916;
2022-10-09_17:35:42.562;47.18581318347052;18.116734457242558;
2022-10-09_17:35:43.557;47.185682165994926;18.116606409221866;
2022-10-09_17:35:44.561;47.18555086540392;18.11647893723364;
2022-10-09_17:35:45.559;47.18542039255588;18.116347978546358;
2022-10-09_17:35:46.562;47.185284254158276;18.11622689523348;
2022-10-09_17:35:47.559;47.185148199866696;18.11610100255278;
2022-10-09_17:35:48.564;47.185005840544264;18.115985546796082;
2022-10-09_17:35:49.559;47.184870004818855;18.115864574299497;
2022-10-09_17:35:50.559;47.18473590600457;18.115752796493002;
2022-10-09_17:35:51.554;47.18459242253691;18.115645064203672;
2022-10-09_17:35:52.562;47.18445464062327;18.11554085664742;
2022-10-09_17:35:53.557;47.18431536356385;18.11544272451523;
2022-10-09_17:35:54.565;47.18418196952816;18.115347131319172;
2022-10-09_17:35:55.555;47.18404429824978;18.115243733595115;
2022-10-09_17:35:56.563;47.18390585524451;18.115137155657415;
2022-10-09_17:35:57.560;47.18377406939285;18.115026363446788;
2022-10-09_17:35:58.557;47.183641099575134;18.114915380476138;
2022-10-09_17:35:59.564;47.18351029487002;18.114801794936785;
2022-10-09_17:36:00.559;47.183377293494644;18.11469161215456;
2022-10-09_17:36:01.557;47.18324727092981;18.114582135881463;
2022-10-09_17:36:02.567;47.18311648135904;18.114473414488657;
2022-10-09_17:36:03.557;47.18298768698203;18.1143663143833;
2022-10-09_17:36:04.565;47.18286050628903;18.114262825256553;
2022-10-09_17:36:05.558;47.18272545169959;18.114150119748977;
2022-10-09_17:36:06.569;47.18259707417983;18.114031423822986;
2022-10-09_17:36:07.558;47.18246986548298;18.113902705619555;
2022-10-09_17:36:08.559;47.18234738611382;18.11377968251618;
2022-10-09_17:36:09.560;47.18221834899925;18.113630769213273;
2022-10-09_17:36:10.561;47.182102782521596;18.11347629952843;
2022-10-09_17:36:11.562;47.18200255217774;18.1133267973095;
2022-10-09_17:36:12.560;47.181897034489346;18.11317871392559;
2022-10-09_17:36:13.559;47.18180199312167;18.113018834442464;
2022-10-09_17:36:14.561;47.18170892677196;18.112848755646212;
2022-10-09_17:36:15.563;47.18162241998511;18.11268095378643;
2022-10-09_17:36:16.562;47.18154340743977;18.112501480426168;
2022-10-09_17:36:17.559;47.18147118530774;18.112312239734578;
2022-10-09_17:36:18.559;47.18139733938289;18.112128317764693;
2022-10-09_17:36:19.559;47.18132995152358;18.111951311874805;
2022-10-09_17:36:20.560;47.18126413588211;18.11177630697725;
2022-10-09_17:36:21.555;47.181200817088445;18.11160665962932;
2022-10-09_17:36:22.563;47.181131625327;18.11144348633933;
2022-10-09_17:36:23.556;47.18106646735483;18.111288587660535;
2022-10-09_17:36:24.564;47.18099309075912;18.111145457682653;
2022-10-09_17:36:25.557;47.1809112394196;18.11101766784507;
